Name of restaurant,City,Country Code,Day of week,Start time,End time
Aboil Cafe,Washington,US,6,1000,1300
Abu Zaad,London,GB,0,900,2300
Abu Zaad,London,GB,1,900,2300
Abu Zaad,London,GB,2,900,2300
Abu Zaad,London,GB,3,900,2300
Abu Zaad,London,GB,4,900,2300
Abu Zaad,London,GB,5,900,2300
Abu Zaad,London,GB,6,900,2300
Abuelas Tacos,Las,US,0,900,2000
Abuelas Tacos,Las,US,1,900,2000
Abuelas Tacos,Las,US,2,900,2000
Abuelas Tacos,Las,US,3,900,2000
Abuelas Tacos,Las,US,4,900,2100
Abuelas Tacos,Las,US,5,900,2100
Abuelas Tacos,Las,US,6,900,1900
Acero,Denver,US,0,1500,2200
Acero,Denver,US,1,1500,2200
Acero,Denver,US,2,1500,2200
Acero,Denver,US,3,1500,2200
Acero,Denver,US,4,1500,2200
Acero,Denver,US,5,1100,2200
Acero,Denver,US,6,1100,2200
ACMI Cafe Bar,Melbourne,AU,0,830,0
ACMI Cafe Bar,Melbourne,AU,1,830,0
ACMI Cafe Bar,Melbourne,AU,2,830,0
ACMI Cafe Bar,Melbourne,AU,3,830,0
ACMI Cafe Bar,Melbourne,AU,4,830,0
ACMI Cafe Bar,Melbourne,AU,5,930,0
ACMI Cafe Bar,Melbourne,AU,6,1000,0
Ad Lib,Glasgow,GB,0,1100,0
Ad Lib,Glasgow,GB,1,1100,0
Ad Lib,Glasgow,GB,2,1100,0
Ad Lib,Glasgow,GB,3,1100,0
Ad Lib,Glasgow,GB,4,1100,200
Ad Lib,Glasgow,GB,5,1100,200
Ad Lib,Glasgow,GB,6,1100,200
Adair Kitchen,Houston,US,0,700,2200
Adair Kitchen,Houston,US,1,700,2200
Adair Kitchen,Houston,US,2,700,2200
Adair Kitchen,Houston,US,3,700,2200
Adair Kitchen,Houston,US,4,700,2200
Adair Kitchen,Houston,US,5,800,2200
Adair Kitchen,Houston,US,6,800,2100
Addies Thai Cafe,London,GB,0,1200,1500
Addies Thai Cafe,London,GB,0,1800,2300
Addies Thai Cafe,London,GB,1,1200,1500
Addies Thai Cafe,London,GB,1,1800,2300
Addies Thai Cafe,London,GB,2,1200,1500
Addies Thai Cafe,London,GB,2,1800,2300
Addies Thai Cafe,London,GB,3,1200,1500
Addies Thai Cafe,London,GB,3,1800,2300
Addies Thai Cafe,London,GB,4,1200,1500
Addies Thai Cafe,London,GB,4,1800,2300
Addies Thai Cafe,London,GB,5,1800,2300
Addies Thai Cafe,London,GB,6,1800,2230
Adelas Italian,Phoenix,US,0,1100,2100
Adelas Italian,Phoenix,US,1,1100,2100
Adelas Italian,Phoenix,US,2,1100,2100
Adelas Italian,Phoenix,US,3,1100,2100
Adelas Italian,Phoenix,US,4,1100,2200
Adelas Italian,Phoenix,US,5,1400,2200
Adelas Italian,Phoenix,US,6,1400,2100
Adelitas Cocina y Cantina,Denver,US,0,1100,2200
Adelitas Cocina y Cantina,Denver,US,1,1100,2300
Adelitas Cocina y Cantina,Denver,US,2,1100,2300
Adelitas Cocina y Cantina,Denver,US,3,1100,2300
Adelitas Cocina y Cantina,Denver,US,4,1100,2300
Adelitas Cocina y Cantina,Denver,US,5,1000,2300
Adelitas Cocina y Cantina,Denver,US,6,1000,2200
Adelitas Taqueria,San,US,0,900,2130
Adelitas Taqueria,San,US,1,900,2130
Adelitas Taqueria,San,US,2,900,2130
Adelitas Taqueria,San,US,3,900,2130
Adelitas Taqueria,San,US,4,900,2200
Adelitas Taqueria,San,US,5,900,2200
Adelitas Taqueria,San,US,6,900,2130
Adelphi Grill,Perth,AU,0,1130,2130
Adelphi Grill,Perth,AU,1,1130,2130
Adelphi Grill,Perth,AU,2,1130,2130
Adelphi Grill,Perth,AU,3,1130,2130
Adelphi Grill,Perth,AU,4,1130,2130
Adelphi Grill,Perth,AU,5,1130,2130
Adelphi Grill,Perth,AU,6,1130,2130
Admiral Codrington,London,GB,0,1130,2300
Admiral Codrington,London,GB,1,1130,2300
Admiral Codrington,London,GB,2,1130,0
Admiral Codrington,London,GB,3,1130,0
Admiral Codrington,London,GB,4,1130,100
Admiral Codrington,London,GB,5,1130,100
Admiral Codrington,London,GB,6,1200,2230
Adobo Dragon,Phoenix,US,0,1100,2100
Adobo Dragon,Phoenix,US,1,1100,2100
Adobo Dragon,Phoenix,US,2,1100,2100
Adobo Dragon,Phoenix,US,3,1100,2100
Adobo Dragon,Phoenix,US,4,1100,2200
Adobo Dragon,Phoenix,US,5,1100,2200
Adobo Dragon,Phoenix,US,6,1100,2000
Aero Cafe Bar,Sydney,AU,0,800,2300
Aero Cafe Bar,Sydney,AU,1,800,2300
Aero Cafe Bar,Sydney,AU,2,800,2300
Aero Cafe Bar,Sydney,AU,3,800,2300
Aero Cafe Bar,Sydney,AU,4,800,2300
Aero Cafe Bar,Sydney,AU,5,1000,2300
Aero Cafe Bar,Sydney,AU,6,1000,2200
Affogato,Melbourne,AU,0,700,1530
Affogato,Melbourne,AU,2,700,1530
Affogato,Melbourne,AU,3,700,1530
Affogato,Melbourne,AU,4,700,1530
Affogato,Melbourne,AU,5,730,1600
Affogato,Melbourne,AU,6,730,1600
Afghan Express,Houston,US,0,1130,2300
Afghan Express,Houston,US,1,1100,2300
Afghan Express,Houston,US,2,1100,2200
Afghan Express,Houston,US,3,1100,2300
Afghan Express,Houston,US,4,1100,2300
Afghan Express,Houston,US,5,1100,2300
Afghan Express,Houston,US,6,1100,2200
Agave Mexican Grill,San,US,0,1000,2100
Agave Mexican Grill,San,US,1,1000,2100
Agave Mexican Grill,San,US,2,1000,2100
Agave Mexican Grill,San,US,3,1000,2100
Agave Mexican Grill,San,US,4,1000,2000
Agave Mexican Grill,San,US,5,1000,2100
Agave Mexican Grill,San,US,6,1000,1900
Aghas Gyro Express,San,US,0,1100,1800
Aghas Gyro Express,San,US,1,1100,1800
Aghas Gyro Express,San,US,2,1100,1800
Aghas Gyro Express,San,US,3,1100,1800
Aghas Gyro Express,San,US,4,1100,1800
AikoPops,Denver,US,0,1100,1800
AikoPops,Denver,US,1,1100,1800
AikoPops,Denver,US,2,1100,1800
AikoPops,Denver,US,3,1100,1800
AikoPops,Denver,US,4,1100,1800
AikoPops,Denver,US,5,1100,1800
AikoPops,Denver,US,6,1100,1800
Aim Thai Restaurant,Houston,US,1,1000,2000
Aim Thai Restaurant,Houston,US,2,1000,2000
Aim Thai Restaurant,Houston,US,3,1000,2000
Aim Thai Restaurant,Houston,US,4,1000,2000
Aim Thai Restaurant,Houston,US,5,1000,2000
Aim Thai Restaurant,Houston,US,6,1000,2000
Aisuru Sushi,Perth,AU,0,1200,1430
Aisuru Sushi,Perth,AU,0,1800,2130
Aisuru Sushi,Perth,AU,1,1200,1430
Aisuru Sushi,Perth,AU,1,1800,2130
Aisuru Sushi,Perth,AU,2,1200,1430
Aisuru Sushi,Perth,AU,2,1800,2130
Aisuru Sushi,Perth,AU,3,1200,1430
Aisuru Sushi,Perth,AU,3,1800,2130
Aisuru Sushi,Perth,AU,4,1200,1430
Aisuru Sushi,Perth,AU,4,1800,2200
Aisuru Sushi,Perth,AU,5,1200,1500
Aisuru Sushi,Perth,AU,5,1800,2200
Aisuru Sushi,Perth,AU,6,1200,1500
Aisuru Sushi,Perth,AU,6,1800,2130
Aita,Brooklyn,US,0,1700,2230
Aita,Brooklyn,US,1,1100,2230
Aita,Brooklyn,US,2,1100,2230
Aita,Brooklyn,US,3,1100,2230
Aita,Brooklyn,US,4,1100,2300
Aita,Brooklyn,US,5,1100,2300
Aita,Brooklyn,US,6,1100,2215
Aix Cafu00e9 Creperie Salon,Melbourne,AU,0,600,1700
Aix Cafu00e9 Creperie Salon,Melbourne,AU,1,600,1700
Aix Cafu00e9 Creperie Salon,Melbourne,AU,2,600,1700
Aix Cafu00e9 Creperie Salon,Melbourne,AU,3,600,1700
Aix Cafu00e9 Creperie Salon,Melbourne,AU,4,600,1700
Aix Cafu00e9 Creperie Salon,Melbourne,AU,5,600,1700
Aix Cafu00e9 Creperie Salon,Melbourne,AU,6,800,1600
AJ Vietnamese Noodle House,Brisbane,AU,0,1100,2100
AJ Vietnamese Noodle House,Brisbane,AU,1,1100,2100
AJ Vietnamese Noodle House,Brisbane,AU,2,1100,2100
AJ Vietnamese Noodle House,Brisbane,AU,3,1100,2100
AJ Vietnamese Noodle House,Brisbane,AU,4,1100,2100
AJ Vietnamese Noodle House,Brisbane,AU,5,1100,2100
Ajisen Ramen,Melbourne,AU,0,1130,2100
Ajisen Ramen,Melbourne,AU,1,1130,2100
Ajisen Ramen,Melbourne,AU,2,1130,2100
Ajisen Ramen,Melbourne,AU,3,1130,2100
Ajisen Ramen,Melbourne,AU,4,1130,2200
Ajisen Ramen,Melbourne,AU,5,1130,2130
Ajisen Ramen,Melbourne,AU,6,1130,2100
Ajisen Ramen,Melbourne,AU,0,1200,2130
Ajisen Ramen,Melbourne,AU,1,1200,2130
Ajisen Ramen,Melbourne,AU,2,1200,2130
Ajisen Ramen,Melbourne,AU,3,1200,2130
Ajisen Ramen,Melbourne,AU,4,1200,2230
Ajisen Ramen,Melbourne,AU,5,1200,2130
Ajisen Ramen,Melbourne,AU,6,1200,2130
Akaneya Japanese Restaurant,Sydney,AU,0,1130,2100
Akaneya Japanese Restaurant,Sydney,AU,1,1130,2100
Akaneya Japanese Restaurant,Sydney,AU,2,1130,2100
Akaneya Japanese Restaurant,Sydney,AU,3,1130,2100
Akaneya Japanese Restaurant,Sydney,AU,4,1130,2100
Akaneya Japanese Restaurant,Sydney,AU,5,1730,2100
Akari,London,GB,1,1700,2300
Akari,London,GB,2,1700,2300
Akari,London,GB,3,1700,2300
Akari,London,GB,4,1700,2300
Akari,London,GB,5,1200,2300
Akari,London,GB,6,1200,2230
Akbars,Glasgow,GB,0,1700,0
Akbars,Glasgow,GB,1,1700,0
Akbars,Glasgow,GB,2,1700,0
Akbars,Glasgow,GB,3,1700,0
Akbars,Glasgow,GB,4,1630,30
Akbars,Glasgow,GB,5,1630,30
Akbars,Glasgow,GB,6,1400,2300
AKs Takeout Delivery,Boston,US,0,1000,2300
AKs Takeout Delivery,Boston,US,1,1000,2300
AKs Takeout Delivery,Boston,US,2,1000,2300
AKs Takeout Delivery,Boston,US,3,1000,2300
AKs Takeout Delivery,Boston,US,4,1000,2300
AKs Takeout Delivery,Boston,US,5,1000,2300
AKs Takeout Delivery,Boston,US,6,1000,2300
Al Arez,London,GB,0,1000,2330
Al Arez,London,GB,1,1000,2330
Al Arez,London,GB,2,1000,2330
Al Arez,London,GB,3,1000,2330
Al Arez,London,GB,4,1000,2330
Al Arez,London,GB,5,1000,2330
Al Arez,London,GB,6,1000,2330
Al Aseel Grill Cafu00e9,Houston,US,0,1100,0
Al Aseel Grill Cafu00e9,Houston,US,1,1100,0
Al Aseel Grill Cafu00e9,Houston,US,2,1100,0
Al Aseel Grill Cafu00e9,Houston,US,3,1100,0
Al Aseel Grill Cafu00e9,Houston,US,4,1100,0
Al Aseel Grill Cafu00e9,Houston,US,5,1100,0
Al Aseel Grill Cafu00e9,Houston,US,6,1100,0
Al Basha Subs,Detroit,US,0,1000,2200
Al Basha Subs,Detroit,US,1,1000,2200
Al Basha Subs,Detroit,US,2,1000,2200
Al Basha Subs,Detroit,US,3,1000,2200
Al Basha Subs,Detroit,US,4,1000,2200
Al Basha Subs,Detroit,US,5,1200,1700
Al Dente,Glasgow,GB,0,1700,2230
Al Dente,Glasgow,GB,1,1130,2230
Al Dente,Glasgow,GB,2,1130,2230
Al Dente,Glasgow,GB,3,1130,2230
Al Dente,Glasgow,GB,4,1130,2230
Al Dente,Glasgow,GB,5,1700,2230
Al Dente,Glasgow,GB,6,1700,2230
Al Dente Restaurant,Boston,US,0,1130,2200
Al Dente Restaurant,Boston,US,1,1130,2200
Al Dente Restaurant,Boston,US,2,1130,2200
Al Dente Restaurant,Boston,US,3,1130,2200
Al Dente Restaurant,Boston,US,4,1130,2300
Al Dente Restaurant,Boston,US,5,1130,2300
Al Dente Restaurant,Boston,US,6,1130,2200
Aladdin Mediterranean Cuisine,Houston,US,0,1030,2200
Aladdin Mediterranean Cuisine,Houston,US,1,1030,2200
Aladdin Mediterranean Cuisine,Houston,US,2,1030,2200
Aladdin Mediterranean Cuisine,Houston,US,3,1030,2200
Aladdin Mediterranean Cuisine,Houston,US,4,1030,2200
Aladdin Mediterranean Cuisine,Houston,US,5,1100,2200
Aladdin Mediterranean Cuisine,Houston,US,6,1100,2100
Alameda,Brooklyn,US,0,1700,0
Alameda,Brooklyn,US,1,1700,0
Alameda,Brooklyn,US,2,1700,0
Alameda,Brooklyn,US,3,1700,0
Alameda,Brooklyn,US,4,1700,200
Alameda,Brooklyn,US,5,1700,200
Alameda,Brooklyn,US,6,1300,0
Albert Park Cafe,Auckland,NZ,0,700,1600
Albert Park Cafe,Auckland,NZ,1,700,1700
Albert Park Cafe,Auckland,NZ,2,700,1600
Albert Park Cafe,Auckland,NZ,3,700,1600
Albert Park Cafe,Auckland,NZ,4,700,1600
Albert Park Cafe,Auckland,NZ,5,700,1600
Albertini,London,GB,0,700,2200
Albertini,London,GB,1,700,2200
Albertini,London,GB,2,700,2200
Albertini,London,GB,3,700,2200
Albertini,London,GB,4,700,2200
Albertini,London,GB,5,700,1500
Alchemy,London,GB,0,700,1700
Alchemy,London,GB,1,700,1700
Alchemy,London,GB,2,700,1700
Alchemy,London,GB,3,700,1700
Alchemy,London,GB,4,700,1700
Alder Birch CocktailsDining,Las,US,0,1600,2200
Alder Birch CocktailsDining,Las,US,1,1600,2200
Alder Birch CocktailsDining,Las,US,2,1600,2200
Alder Birch CocktailsDining,Las,US,3,1600,2200
Alder Birch CocktailsDining,Las,US,4,1600,2300
Alder Birch CocktailsDining,Las,US,5,1600,2300
Alder Birch CocktailsDining,Las,US,6,1600,2200
Ale House At Amatos,Denver,US,0,1100,0
Ale House At Amatos,Denver,US,1,1100,0
Ale House At Amatos,Denver,US,2,1100,0
Ale House At Amatos,Denver,US,3,1100,0
Ale House At Amatos,Denver,US,4,1100,200
Ale House At Amatos,Denver,US,5,1100,200
Ale House At Amatos,Denver,US,6,1100,0
Alexanders,Liverpool,GB,0,730,1600
Alexanders,Liverpool,GB,1,730,1600
Alexanders,Liverpool,GB,2,730,1600
Alexanders,Liverpool,GB,3,730,1600
Alexanders,Liverpool,GB,4,730,1600
Alfa Piehouse,Washington,US,0,700,1800
Alfa Piehouse,Washington,US,1,700,1800
Alfa Piehouse,Washington,US,2,700,1800
Alfa Piehouse,Washington,US,3,700,1800
Alfa Piehouse,Washington,US,4,700,1800
Alfa Piehouse,Washington,US,5,1000,1600
Alfredo Authentic Italian Restaurant,Sydney,AU,0,1200,1500
Alfredo Authentic Italian Restaurant,Sydney,AU,0,1800,2200
Alfredo Authentic Italian Restaurant,Sydney,AU,1,1200,1500
Alfredo Authentic Italian Restaurant,Sydney,AU,1,1800,2200
Alfredo Authentic Italian Restaurant,Sydney,AU,2,1200,1500
Alfredo Authentic Italian Restaurant,Sydney,AU,2,1800,2200
Alfredo Authentic Italian Restaurant,Sydney,AU,3,1200,1500
Alfredo Authentic Italian Restaurant,Sydney,AU,3,1800,2200
Alfredo Authentic Italian Restaurant,Sydney,AU,4,1200,1500
Alfredo Authentic Italian Restaurant,Sydney,AU,4,1800,2200
Alfredo Authentic Italian Restaurant,Sydney,AU,5,1800,2200
Alfreds Pizzeria,Perth,AU,0,1500,0
Alfreds Pizzeria,Perth,AU,1,1500,0
Alfreds Pizzeria,Perth,AU,2,1500,0
Alfreds Pizzeria,Perth,AU,3,1500,0
Alfreds Pizzeria,Perth,AU,4,1500,0
Alfreds Pizzeria,Perth,AU,5,1500,0
Alfreds Pizzeria,Perth,AU,6,1500,0
Ali Baba,Boston,US,0,1100,2200
Ali Baba,Boston,US,1,1100,2200
Ali Baba,Boston,US,2,1100,2200
Ali Baba,Boston,US,3,1100,245
Ali Baba,Boston,US,4,1100,300
Ali Baba,Boston,US,5,1100,300
Ali Baba,Boston,US,6,1100,2200
Alices Makan,Sydney,AU,0,930,1900
Alices Makan,Sydney,AU,1,930,1900
Alices Makan,Sydney,AU,2,930,1900
Alices Makan,Sydney,AU,3,930,1900
Alices Makan,Sydney,AU,4,930,1900
Alicia Fusion Bistro,Seattle,US,0,1200,2300
Alicia Fusion Bistro,Seattle,US,1,1200,2300
Alicia Fusion Bistro,Seattle,US,2,1200,2300
Alicia Fusion Bistro,Seattle,US,3,1200,0
Alicia Fusion Bistro,Seattle,US,4,1200,0
Alicia Fusion Bistro,Seattle,US,5,1200,0
Alicia Fusion Bistro,Seattle,US,6,1200,2300
Aliment,Perth,AU,0,700,1530
Aliment,Perth,AU,1,700,1530
Aliment,Perth,AU,2,700,1530
Aliment,Perth,AU,3,700,1530
Aliment,Perth,AU,4,700,1530
Aliment,Perth,AU,5,700,1400
Aliment,Perth,AU,6,800,1300
Alinea,Chicago,US,2,1700,1830
Alinea,Chicago,US,2,2000,2130
Alinea,Chicago,US,3,1700,1830
Alinea,Chicago,US,3,2000,2130
Alinea,Chicago,US,4,2000,2130
Alinea,Chicago,US,5,1700,1830
Alinea,Chicago,US,5,2000,2130
Alinea,Chicago,US,6,1700,1830
AllPurpose Pizzeria,Washington,US,0,1130,1430
AllPurpose Pizzeria,Washington,US,0,1730,2200
AllPurpose Pizzeria,Washington,US,1,1130,1430
AllPurpose Pizzeria,Washington,US,1,1730,2200
AllPurpose Pizzeria,Washington,US,2,1130,1430
AllPurpose Pizzeria,Washington,US,2,1730,2200
AllPurpose Pizzeria,Washington,US,3,1130,1430
AllPurpose Pizzeria,Washington,US,3,1730,2200
AllPurpose Pizzeria,Washington,US,4,1130,1430
AllPurpose Pizzeria,Washington,US,4,1730,2300
AllPurpose Pizzeria,Washington,US,5,1130,1430
AllPurpose Pizzeria,Washington,US,5,1700,2300
AllPurpose Pizzeria,Washington,US,6,1700,2200
All Seas Fish,Detroit,US,0,1000,2100
All Seas Fish,Detroit,US,1,1000,2100
All Seas Fish,Detroit,US,2,1000,2100
All Seas Fish,Detroit,US,3,1000,2100
All Seas Fish,Detroit,US,4,1000,2200
All Seas Fish,Detroit,US,5,1000,2200
All Seas Fish,Detroit,US,6,1100,1900
Alley Taco,Detroit,US,0,1100,2300
Alley Taco,Detroit,US,1,1100,2300
Alley Taco,Detroit,US,2,1100,2300
Alley Taco,Detroit,US,3,1100,100
Alley Taco,Detroit,US,4,1100,100
Alley Taco,Detroit,US,5,1100,100
Alley Taco,Detroit,US,6,1200,2200
Allora,London,GB,1,1200,1500
Allora,London,GB,1,1800,2300
Allora,London,GB,2,1200,1500
Allora,London,GB,2,1800,2300
Allora,London,GB,3,1200,1500
Allora,London,GB,3,1800,2300
Allora,London,GB,4,1200,1500
Allora,London,GB,4,1800,2330
Allora,London,GB,5,1200,1600
Allora,London,GB,5,1800,2330
Allora,London,GB,6,1200,1600
Allora,London,GB,6,1800,2330
Almaden Sushi,San,US,0,1100,1400
Almaden Sushi,San,US,0,1700,2130
Almaden Sushi,San,US,1,1100,1400
Almaden Sushi,San,US,1,1700,2130
Almaden Sushi,San,US,2,1100,1400
Almaden Sushi,San,US,2,1700,2130
Almaden Sushi,San,US,3,1100,1400
Almaden Sushi,San,US,3,1700,2130
Almaden Sushi,San,US,4,1100,1400
Almaden Sushi,San,US,4,1700,2200
Almaden Sushi,San,US,5,1100,1400
Almaden Sushi,San,US,5,1700,2200
AlMar,Brooklyn,US,0,800,2230
AlMar,Brooklyn,US,1,800,2230
AlMar,Brooklyn,US,2,800,2230
AlMar,Brooklyn,US,3,800,2230
AlMar,Brooklyn,US,4,800,2300
AlMar,Brooklyn,US,5,900,2300
AlMar,Brooklyn,US,6,1000,1700
Aloha Kitchen Bar,Las,US,0,800,300
Aloha Kitchen Bar,Las,US,1,800,300
Aloha Kitchen Bar,Las,US,2,800,400
Aloha Kitchen Bar,Las,US,3,800,400
Aloha Kitchen Bar,Las,US,4,800,500
Aloha Kitchen Bar,Las,US,5,800,500
Aloha Kitchen Bar,Las,US,6,800,300
Aloha,Liverpool,GB,0,2000,300
Aloha,Liverpool,GB,1,2000,300
Aloha,Liverpool,GB,2,2000,300
Aloha,Liverpool,GB,3,2000,400
Aloha,Liverpool,GB,4,2000,400
Aloha,Liverpool,GB,5,2000,400
Aloha,Liverpool,GB,6,2100,300
Aloha Specialties,Las,US,0,900,2100
Aloha Specialties,Las,US,1,900,2100
Aloha Specialties,Las,US,2,900,2100
Aloha Specialties,Las,US,3,900,2100
Aloha Specialties,Las,US,4,900,2200
Aloha Specialties,Las,US,5,900,2200
Aloha Specialties,Las,US,6,900,2100
Alounak,London,GB,0,1200,0
Alounak,London,GB,1,1200,0
Alounak,London,GB,2,1200,0
Alounak,London,GB,3,1200,0
Alounak,London,GB,4,1200,0
Alounak,London,GB,5,1200,0
Alounak,London,GB,6,1200,0
Aloy Modern Thai,Denver,US,0,1100,2130
Aloy Modern Thai,Denver,US,1,1100,2130
Aloy Modern Thai,Denver,US,2,1100,2130
Aloy Modern Thai,Denver,US,3,1100,2130
Aloy Modern Thai,Denver,US,4,1100,2200
Aloy Modern Thai,Denver,US,5,1200,2200
Aloy Modern Thai,Denver,US,6,1200,2130
Alpha Gourmet Cafe,Sydney,AU,0,530,1730
Alpha Gourmet Cafe,Sydney,AU,1,530,1730
Alpha Gourmet Cafe,Sydney,AU,2,530,1730
Alpha Gourmet Cafe,Sydney,AU,3,530,1730
Alpha Gourmet Cafe,Sydney,AU,4,530,1730
Alpha Gourmet Cafe,Sydney,AU,5,600,1430
Alpha Gourmet Cafe,Sydney,AU,6,600,630
Alpha Restaurant,Sydney,AU,0,730,1030
Alpha Restaurant,Sydney,AU,0,1200,2300
Alpha Restaurant,Sydney,AU,1,730,1030
Alpha Restaurant,Sydney,AU,1,1200,2300
Alpha Restaurant,Sydney,AU,2,730,1030
Alpha Restaurant,Sydney,AU,2,1200,2300
Alpha Restaurant,Sydney,AU,3,730,1030
Alpha Restaurant,Sydney,AU,3,1200,2300
Alpha Restaurant,Sydney,AU,4,730,1030
Alpha Restaurant,Sydney,AU,4,1200,2300
Alpha Restaurant,Sydney,AU,5,1200,2300
Alpha Restaurant,Sydney,AU,6,1200,2300
Als Deli Grill,Birmingham,US,0,600,600
Als Deli Grill,Birmingham,US,1,600,600
Als Deli Grill,Birmingham,US,2,600,600
Als Deli Grill,Birmingham,US,3,600,600
Als Deli Grill,Birmingham,US,4,600,600
Als Deli Grill,Birmingham,US,5,600,600
Als Deli Grill,Birmingham,US,6,600,600
Als Deli,Auckland,NZ,0,700,2000
Als Deli,Auckland,NZ,1,700,2000
Als Deli,Auckland,NZ,2,700,2100
Als Deli,Auckland,NZ,3,700,2200
Als Deli,Auckland,NZ,4,700,2300
Als Deli,Auckland,NZ,5,700,2300
Als Deli,Auckland,NZ,6,900,2000
Als Quick Stop,Houston,US,0,800,2200
Als Quick Stop,Houston,US,1,800,2200
Als Quick Stop,Houston,US,2,800,2200
Als Quick Stop,Houston,US,3,800,2200
Als Quick Stop,Houston,US,4,800,2200
Als Quick Stop,Houston,US,5,800,2200
Als Quick Stop,Houston,US,6,800,2200
Als South Street Cafe,Boston,US,0,1030,1500
Als South Street Cafe,Boston,US,1,1030,1500
Als South Street Cafe,Boston,US,2,1030,1500
Als South Street Cafe,Boston,US,3,1030,1500
Als South Street Cafe,Boston,US,4,1030,1500
Als State Street Cafe,Boston,US,0,1030,1800
Als State Street Cafe,Boston,US,1,1030,1800
Als State Street Cafe,Boston,US,2,1030,1800
Als State Street Cafe,Boston,US,3,1030,1800
Als State Street Cafe,Boston,US,4,1030,1800
Als State Street Cafe,Boston,US,5,1030,1600
Alston Bar Beef,Glasgow,GB,0,1200,0
Alston Bar Beef,Glasgow,GB,1,1200,0
Alston Bar Beef,Glasgow,GB,2,1200,0
Alston Bar Beef,Glasgow,GB,3,1200,0
Alston Bar Beef,Glasgow,GB,4,1200,0
Alston Bar Beef,Glasgow,GB,5,1200,0
Alston Bar Beef,Glasgow,GB,6,1200,2200
Alta Strada,Washington,US,0,1130,2230
Alta Strada,Washington,US,1,1130,2230
Alta Strada,Washington,US,2,1130,2230
Alta Strada,Washington,US,3,1130,2230
Alta Strada,Washington,US,4,1100,100
Alta Strada,Washington,US,5,1100,100
Alta Strada,Washington,US,6,1100,2230
Altos Kebab House,Perth,AU,0,1800,200
Altos Kebab House,Perth,AU,1,1800,200
Altos Kebab House,Perth,AU,2,1800,200
Altos Kebab House,Perth,AU,3,1800,200
Altos Kebab House,Perth,AU,4,1800,400
Altos Kebab House,Perth,AU,5,1800,400
Altos Kebab House,Perth,AU,6,1800,200
Altura,Seattle,US,1,1730,2200
Altura,Seattle,US,2,1730,2200
Altura,Seattle,US,3,1730,2200
Altura,Seattle,US,4,1700,2200
Altura,Seattle,US,5,1700,2200
Amatos Cheesesteaks,San,US,0,1100,2200
Amatos Cheesesteaks,San,US,1,1100,2200
Amatos Cheesesteaks,San,US,2,1100,2200
Amatos Cheesesteaks,San,US,3,1100,2200
Amatos Cheesesteaks,San,US,4,1100,2200
Amatos Cheesesteaks,San,US,5,1100,2100
Amatos Cheesesteaks,San,US,6,1100,1900
Amatos Cheesesteaks,San,US,0,1100,2100
Amatos Cheesesteaks,San,US,1,1100,2100
Amatos Cheesesteaks,San,US,2,1100,2100
Amatos Cheesesteaks,San,US,3,1100,2200
Amatos Cheesesteaks,San,US,4,1100,2200
Amatos Cheesesteaks,San,US,5,1100,2100
Amatos Cheesesteaks,San,US,6,1100,1900
Amaya,London,GB,0,1700,0
Amaya,London,GB,1,1700,0
Amaya,London,GB,3,1700,0
Amaya,London,GB,4,1700,0
Amaya,London,GB,5,1700,0
Amaya,London,GB,6,1700,0
Ambar,Sydney,AU,0,700,2000
Ambar,Sydney,AU,1,700,2000
Ambar,Sydney,AU,2,700,2000
Ambar,Sydney,AU,3,700,2300
Ambar,Sydney,AU,4,700,2300
Ambar,Washington,US,0,1100,1400
Ambar,Washington,US,0,1600,2200
Ambar,Washington,US,1,1100,1400
Ambar,Washington,US,1,1600,2200
Ambar,Washington,US,2,1100,1400
Ambar,Washington,US,2,1600,2200
Ambar,Washington,US,3,1100,1400
Ambar,Washington,US,3,1600,2200
Ambar,Washington,US,4,1100,1400
Ambar,Washington,US,4,1600,2300
Ambar,Washington,US,5,1000,2300
Ambar,Washington,US,6,1000,2200
Ambli Denver,Denver,US,1,1100,1400
Ambli Denver,Denver,US,1,1630,2100
Ambli Denver,Denver,US,2,1100,1400
Ambli Denver,Denver,US,2,1630,2100
Ambli Denver,Denver,US,3,1100,1400
Ambli Denver,Denver,US,3,1630,2100
Ambli Denver,Denver,US,4,1100,1400
Ambli Denver,Denver,US,4,1630,2130
Ambli Denver,Denver,US,5,1630,2130
Ambli Denver,Denver,US,6,1730,2100
Ambrosia,Houston,US,0,1700,2100
Ambrosia,Houston,US,1,1700,2200
Ambrosia,Houston,US,2,1700,2200
Ambrosia,Houston,US,3,1700,2200
Ambrosia,Houston,US,4,1700,2300
Ambrosia,Houston,US,5,1700,2300
Ambrosia,Houston,US,6,1700,2200
Amelias Taqueria,Boston,US,0,1000,2300
Amelias Taqueria,Boston,US,1,1000,2300
Amelias Taqueria,Boston,US,2,1000,2300
Amelias Taqueria,Boston,US,3,1000,2300
Amelias Taqueria,Boston,US,4,1100,200
Amelias Taqueria,Boston,US,5,1100,200
Amelias Taqueria,Boston,US,6,1100,2200
Amelies French Bakery,Charlotte,US,0,700,2200
Amelies French Bakery,Charlotte,US,1,700,2200
Amelies French Bakery,Charlotte,US,2,700,1700
Amelies French Bakery,Charlotte,US,5,700,0
